time,wx,wy,wz
3.909,0.85,1.98,0.16
3.913,0.64,1.55,0.16
3.918,0.77,1.21,0.17
3.923,1.20,0.70,0.16
3.928,1.66,0.37,0.05
3.932,1.88,0.49,-0.22
3.937,1.74,0.98,-0.61
3.943,1.33,1.61,-1.05
3.948,0.92,2.03,-1.39
3.952,0.71,2.06,-1.55
3.961,0.62,1.90,-1.54
3.963,0.50,1.77,-1.40
3.968,0.28,1.66,-1.18
3.976,-0.02,1.46,-0.91
3.978,-0.34,1.20,-0.56
3.983,-0.60,0.96,-0.15
3.988,-0.77,0.74,0.23
3.993,-0.91,0.46,0.50
3.998,-1.02,0.13,0.66
4.003,-1.10,-0.13,0.77
4.008,-1.15,-0.29,0.82
4.013,-1.19,-0.36,0.82
4.018,-1.22,-0.42,0.81
4.024,-1.24,-0.50,0.78
4.028,-1.24,-0.58,0.73
4.033,-1.23,-0.65,0.68
4.038,-1.22,-0.72,0.63
4.043,-1.22,-0.79,0.59
4.049,-1.24,-0.85,0.54
4.053,-1.26,-0.88,0.49
4.066,-1.28,-0.87,0.44
4.067,-1.29,-0.82,0.41
4.069,-1.28,-0.74,0.36
4.101,-1.24,-0.64,0.31
4.101,-1.17,-0.56,0.25
4.102,-1.08,-0.49,0.17
4.102,-0.96,-0.43,0.09
4.102,-0.82,-0.37,-0.01
4.103,-0.67,-0.32,-0.09
4.103,-0.50,-0.27,-0.14
4.113,-0.33,-0.19,-0.13
4.114,-0.19,-0.09,-0.09
4.118,-0.09,0.02,-0.03
4.126,-0.02,0.13,0.05
4.129,0.07,0.25,0.15
4.135,0.18,0.40,0.25
4.139,0.30,0.59,0.35
4.144,0.41,0.76,0.44
4.149,0.51,0.91,0.52
4.153,0.58,1.03,0.58
4.167,0.61,1.08,0.61
4.167,0.61,1.06,0.62
4.169,0.61,1.04,0.60
4.190,0.61,1.01,0.58
4.191,0.59,0.96,0.57
4.191,0.56,0.90,0.57
4.192,0.50,0.82,0.56
4.194,0.44,0.73,0.55
4.198,0.39,0.63,0.55
4.203,0.36,0.50,0.56
4.209,0.38,0.36,0.57
4.213,0.45,0.19,0.59
4.218,0.57,-0.03,0.62
4.225,0.72,-0.36,0.65
4.229,0.88,-0.79,0.67
4.233,1.04,-1.23,0.66
4.238,1.20,-1.58,0.62
4.244,1.38,-1.81,0.51
4.249,1.62,-1.97,0.34
4.253,1.92,-2.08,0.11
4.267,2.25,-2.15,-0.12
4.268,2.55,-2.14,-0.36
4.270,2.80,-2.10,-0.56
4.274,2.98,-2.04,-0.73
4.298,3.13,-1.88,-0.87
4.299,3.30,-1.63,-0.95
4.299,3.52,-1.27,-0.97
4.299,3.76,-0.85,-0.96
4.300,3.94,-0.46,-0.94
4.303,3.96,-0.14,-0.94
4.309,3.82,0.19,-0.96
4.314,3.59,0.50,-0.99
4.318,3.29,0.60,-1.01
4.325,2.95,0.31,-1.06
4.329,2.62,-0.24,-1.14
4.334,2.32,-0.82,-1.19
4.338,2.05,-1.21,-1.21
4.344,1.81,-1.43,-1.23
4.349,1.63,-1.49,-1.24
4.353,1.53,-1.42,-1.22
4.366,1.47,-1.34,-1.16
4.366,1.47,-1.09,-1.05
4.369,1.51,-0.70,-0.97
4.373,1.50,-0.37,-0.95
4.397,1.37,-0.30,-0.93
4.397,1.16,-0.41,-0.90
4.398,0.93,-0.49,-0.86
4.398,0.71,-0.43,-0.79
4.399,0.51,-0.26,-0.70
4.403,0.32,-0.00,-0.60
4.409,0.12,0.29,-0.49
4.413,-0.09,0.55,-0.37
4.418,-0.31,0.70,-0.26
4.424,-0.55,0.75,-0.15
4.429,-0.77,0.73,-0.04
4.433,-0.99,0.67,0.08
4.438,-1.20,0.56,0.19
4.446,-1.38,0.42,0.27
4.449,-1.53,0.26,0.33
4.453,-1.65,0.10,0.35
4.465,-1.73,-0.04,0.33
4.465,-1.79,-0.15,0.26
4.469,-1.83,-0.22,0.18
4.474,-1.86,-0.24,0.09
4.479,-1.90,-0.22,0.02
4.484,-1.95,-0.21,-0.03
4.489,-2.03,-0.21,-0.03
4.494,-2.15,-0.24,0.01
4.499,-2.33,-0.27,0.08
4.504,-2.55,-0.31,0.20
4.509,-2.79,-0.38,0.33
4.514,-3.03,-0.48,0.48
4.519,-3.25,-0.57,0.63
4.526,-3.41,-0.63,0.78
4.529,-3.50,-0.63,0.94
4.533,-3.51,-0.56,1.08
4.539,-3.46,-0.43,1.21
4.544,-3.36,-0.27,1.35
4.549,-3.22,-0.09,1.49
4.554,-3.07,0.13,1.61
4.567,-2.92,0.40,1.70
4.569,-2.77,0.71,1.74
4.569,-2.60,1.06,1.76
4.574,-2.43,1.41,1.74
4.601,-2.24,1.76,1.69
4.602,-2.06,2.11,1.65
4.602,-1.87,2.43,1.62
4.603,-1.70,2.71,1.59
4.603,-1.53,2.96,1.55
4.604,-1.35,3.17,1.48
4.615,-1.13,3.35,1.37
4.616,-0.87,3.50,1.23
4.619,-0.54,3.59,1.03
4.623,-0.20,3.64,0.80
4.629,0.10,3.58,0.58
4.633,0.28,3.33,0.39
4.638,0.32,2.85,0.27
4.646,0.27,2.16,0.22
4.648,0.21,1.39,0.23
4.653,0.16,0.69,0.23
4.664,0.14,0.15,0.20
4.664,0.14,-0.15,0.15
4.669,0.17,-0.22,0.09
4.674,0.21,-0.09,0.02
4.679,0.28,0.15,-0.03
4.683,0.35,0.39,-0.05
4.689,0.43,0.60,-0.04
4.694,0.55,0.81,0.00
4.699,0.72,0.95,0.01
4.704,0.90,0.99,-0.06
4.709,1.04,0.96,-0.18
4.714,1.09,0.94,-0.34
4.719,1.02,1.04,-0.50
4.724,0.84,1.30,-0.66
4.730,0.60,1.65,-0.84
4.734,0.34,2.03,-1.02
4.739,0.12,2.37,-1.15
4.750,-0.07,2.60,-1.20
4.751,-0.25,2.71,-1.18
4.754,-0.32,2.65,-1.03
4.788,-0.09,2.34,-0.78
4.789,0.39,1.95,-0.52
4.790,0.87,1.76,-0.29
4.790,1.13,1.74,-0.16
4.790,1.06,1.63,-0.17
4.791,0.73,1.50,-0.27
4.791,0.33,1.56,-0.38
4.794,0.08,1.85,-0.47
4.799,0.03,2.18,-0.50
4.804,0.11,2.28,-0.48
4.809,0.20,2.09,-0.44
4.813,0.24,1.85,-0.40
4.819,0.27,1.70,-0.38
4.824,0.25,1.65,-0.40
4.829,0.18,1.60,-0.47
4.833,0.05,1.50,-0.59
4.839,-0.15,1.35,-0.73
4.844,-0.39,1.17,-0.84
4.850,-0.62,0.95,-0.87
4.854,-0.79,0.78,-0.83
4.869,-0.92,0.65,-0.73
4.870,-1.02,0.55,-0.60
4.870,-1.11,0.47,-0.45
4.874,-1.22,0.34,-0.31
4.902,-1.33,0.21,-0.20
4.902,-1.43,0.09,-0.09
4.903,-1.53,-0.04,0.02
4.903,-1.62,-0.17,0.11
4.903,-1.69,-0.28,0.19
4.903,-1.72,-0.37,0.24
4.915,-1.73,-0.42,0.27
4.916,-1.72,-0.43,0.26
4.919,-1.71,-0.40,0.24
4.923,-1.67,-0.31,0.21
4.929,-1.60,-0.23,0.19
4.933,-1.53,-0.18,0.19
4.938,-1.45,-0.18,0.19
4.944,-1.38,-0.20,0.20
4.949,-1.32,-0.22,0.23
4.953,-1.28,-0.25,0.25
4.965,-1.24,-0.27,0.26
4.965,-1.20,-0.27,0.26
4.969,-1.16,-0.25,0.26
4.973,-1.10,-0.23,0.26
4.984,-1.04,-0.21,0.27
4.985,-0.97,-0.18,0.28
4.989,-0.91,-0.15,0.30
4.994,-0.84,-0.13,0.34
4.999,-0.77,-0.12,0.38
5.004,-0.71,-0.13,0.42
5.010,-0.65,-0.15,0.46
5.014,-0.59,-0.17,0.49
5.019,-0.54,-0.18,0.50
5.024,-0.51,-0.18,0.52
5.029,-0.49,-0.17,0.53
5.034,-0.46,-0.14,0.54
5.039,-0.44,-0.10,0.56
5.044,-0.41,-0.04,0.57
5.049,-0.38,-0.00,0.58
5.054,-0.35,0.03,0.59
5.059,-0.32,0.08,0.61
5.069,-0.29,0.14,0.63
5.070,-0.27,0.16,0.66
5.074,-0.26,0.15,0.69
5.103,-0.25,0.11,0.70
5.104,-0.26,0.07,0.71
5.105,-0.27,0.00,0.71
5.105,-0.30,-0.07,0.69
5.105,-0.33,-0.13,0.67
5.105,-0.37,-0.16,0.64
5.116,-0.40,-0.13,0.61
5.117,-0.44,-0.05,0.58
5.119,-0.48,0.06,0.57
5.124,-0.50,0.18,0.56
5.130,-0.51,0.31,0.56
5.134,-0.50,0.48,0.56
5.139,-0.48,0.63,0.56
5.144,-0.46,0.73,0.56
5.149,-0.42,0.77,0.55
5.154,-0.39,0.78,0.55
5.168,-0.35,0.77,0.54
5.169,-0.31,0.76,0.51
5.170,-0.26,0.76,0.48
5.175,-0.19,0.75,0.43
5.206,-0.09,0.74,0.38
5.207,0.01,0.68,0.34
5.208,0.11,0.55,0.30
5.208,0.20,0.34,0.25
5.208,0.27,0.11,0.19
5.209,0.34,-0.09,0.13
5.210,0.42,-0.23,0.06
5.214,0.52,-0.30,-0.01
5.219,0.68,-0.29,-0.08
5.224,0.89,-0.24,-0.15
5.229,1.19,-0.16,-0.21
5.234,1.51,-0.06,-0.28
5.239,1.85,0.10,-0.35
5.244,2.17,0.27,-0.45
5.249,2.44,0.41,-0.59
5.254,2.65,0.51,-0.75
5.269,2.82,0.53,-0.92
5.270,3.00,0.47,-1.08
5.270,3.18,0.36,-1.20
5.302,3.35,0.20,-1.27
5.303,3.49,0.04,-1.36
5.303,3.56,-0.16,-1.47
5.303,3.58,-0.39,-1.59
5.304,3.55,-0.60,-1.67
5.304,3.46,-0.75,-1.79
5.304,3.33,-0.76,-1.97
5.311,3.20,-0.68,-2.13
5.315,3.08,-0.57,-2.20
5.319,2.95,-0.46,-2.16
5.324,2.82,-0.34,-2.00
5.330,2.70,-0.26,-1.74
5.334,2.60,-0.30,-1.40
5.339,2.59,-0.52,-1.08
5.344,2.66,-0.98,-0.78
5.349,2.74,-1.65,-0.48
5.354,2.77,-2.36,-0.19
5.359,2.70,-2.93,0.09
5.370,2.55,-3.37,0.34
5.371,2.40,-3.66,0.51
5.375,2.27,-3.71,0.46
5.403,2.17,-3.49,0.19
5.404,2.03,-3.08,-0.20
5.405,1.81,-2.54,-0.63
5.405,1.52,-2.00,-1.02
5.405,1.25,-1.58,-1.30
5.406,1.00,-1.29,-1.48
5.414,0.78,-0.94,-1.68
5.415,0.64,-0.50,-1.95
5.420,0.56,-0.17,-2.25
5.424,0.56,0.03,-2.53
5.430,0.63,0.10,-2.74
5.434,0.73,0.20,-2.78
5.439,0.80,0.55,-2.69
5.444,0.87,1.05,-2.57
5.450,0.94,1.55,-2.41
5.454,0.97,1.98,-2.24
5.459,0.98,2.27,-2.06
5.464,0.96,2.41,-1.87
5.470,0.91,2.42,-1.71
5.475,0.81,2.42,-1.60
5.488,0.71,2.37,-1.52
5.489,0.64,2.25,-1.43
5.489,0.56,2.06,-1.34
5.524,0.46,1.83,-1.27
5.524,0.34,1.61,-1.19
5.525,0.20,1.45,-1.09
5.525,0.07,1.39,-0.95
5.526,-0.05,1.42,-0.81
5.526,-0.14,1.49,-0.67
5.526,-0.23,1.55,-0.53
5.536,-0.32,1.60,-0.37
5.537,-0.42,1.68,-0.19
5.540,-0.51,1.78,-0.01
5.548,-0.61,1.86,0.18
5.549,-0.70,1.92,0.37
5.554,-0.77,1.97,0.56
5.559,-0.83,2.04,0.75
5.565,-0.89,2.11,0.92
5.570,-0.94,2.20,1.05
5.574,-0.98,2.29,1.15
5.583,-1.00,2.36,1.21
5.585,-1.01,2.37,1.26
5.589,-0.99,2.30,1.31
5.602,-0.95,2.12,1.39
5.603,-0.98,1.98,1.46
5.605,-1.08,1.91,1.49
5.618,-1.22,1.84,1.48
5.619,-1.37,1.77,1.41
5.620,-1.52,1.69,1.31
5.624,-1.64,1.64,1.21
5.630,-1.76,1.63,1.11
5.634,-1.85,1.65,1.02
5.639,-1.95,1.70,0.94
5.644,-2.06,1.80,0.89
5.651,-2.19,2.01,0.90
5.654,-2.35,2.33,0.93
5.660,-2.53,2.65,0.93
5.664,-2.68,2.88,0.90
5.670,-2.74,2.95,0.79
5.675,-2.65,2.85,0.57
5.687,-2.42,2.62,0.26
5.687,-2.06,2.33,-0.11
5.690,-1.59,2.03,-0.45
5.711,-1.07,1.59,-0.68
5.711,-0.58,1.05,-0.78
5.711,-0.15,0.56,-0.76
5.712,0.15,0.24,-0.71
5.714,0.30,0.12,-0.69
5.720,0.34,0.19,-0.72
5.724,0.31,0.41,-0.77
5.730,0.25,0.73,-0.80
5.734,0.19,1.12,-0.79
5.739,0.14,1.52,-0.77
5.744,0.14,1.86,-0.74
5.750,0.23,2.08,-0.71
5.754,0.47,2.11,-0.70
5.771,0.78,1.87,-0.68
5.772,1.09,1.37,-0.69
5.772,1.24,0.79,-0.71
5.774,1.18,0.36,-0.73
5.809,0.94,0.43,-0.75
5.810,0.62,1.25,-0.79
5.810,0.31,2.54,-0.84
5.811,0.05,3.75,-0.91
5.811,-0.31,4.71,-0.96
5.812,-0.71,5.25,-0.93
5.812,-0.55,5.05,-0.87
5.815,0.32,4.27,-0.76
5.820,1.32,3.39,-0.59
5.824,1.91,2.56,-0.50
5.830,1.93,1.65,-0.54
5.835,1.51,0.60,-0.66
5.839,0.98,-0.65,-0.80
5.845,0.63,-2.02,-0.88
5.850,0.56,-2.96,-0.82
5.854,0.67,-2.74,-0.66
5.860,0.74,-1.49,-0.59
5.865,0.68,-0.04,-0.64
5.870,0.57,1.15,-0.73
5.874,0.44,2.19,-0.86
5.887,0.29,3.06,-1.01
5.887,0.11,3.59,-1.12
5.892,-0.11,3.62,-1.15
5.912,-0.37,3.24,-1.09
5.913,-0.64,2.71,-0.97
5.913,-0.92,2.21,-0.80
5.913,-1.16,1.80,-0.60
5.914,-1.33,1.56,-0.38
5.920,-1.37,1.42,-0.17
5.924,-1.34,1.33,0.03
5.930,-1.28,1.20,0.16
5.934,-1.23,0.97,0.24
5.939,-1.20,0.69,0.27
5.945,-1.19,0.43,0.28
5.950,-1.22,0.24,0.28
5.955,-1.25,0.11,0.28
5.960,-1.27,0.04,0.28
5.965,-1.30,0.03,0.27
5.970,-1.31,0.05,0.27
5.975,-1.31,0.10,0.25
5.984,-1.30,0.16,0.24
5.984,-1.28,0.19,0.22
5.990,-1.25,0.19,0.20
6.006,-1.22,0.18,0.19
6.007,-1.20,0.15,0.19
6.007,-1.17,0.12,0.22
6.009,-1.14,0.09,0.26
6.015,-1.09,0.03,0.32
6.019,-1.02,-0.04,0.38
6.024,-0.95,-0.13,0.46
6.029,-0.88,-0.24,0.53
6.035,-0.83,-0.36,0.60
6.039,-0.78,-0.48,0.67
6.046,-0.74,-0.62,0.74
6.050,-0.69,-0.76,0.79
6.055,-0.65,-0.91,0.83
6.061,-0.59,-1.05,0.84
6.066,-0.54,-1.17,0.84
6.070,-0.50,-1.26,0.80
6.075,-0.45,-1.32,0.75
6.088,-0.39,-1.33,0.66
6.089,-0.33,-1.28,0.55
6.090,-0.26,-1.21,0.44
6.126,-0.19,-1.11,0.32
6.126,-0.12,-1.01,0.20
6.126,-0.04,-0.92,0.09
6.127,0.02,-0.84,0.00
6.127,0.07,-0.74,-0.06
6.127,0.09,-0.65,-0.09
6.127,0.09,-0.58,-0.09
6.130,0.09,-0.53,-0.08
6.135,0.11,-0.48,-0.06
6.140,0.14,-0.38,-0.04
6.146,0.21,-0.26,-0.02
6.150,0.32,-0.13,-0.00
6.155,0.45,-0.02,-0.01
6.160,0.59,0.05,-0.03
6.165,0.75,0.07,-0.04
6.170,0.92,0.02,-0.03
6.175,1.10,-0.10,-0.01
6.188,1.28,-0.25,-0.00
6.189,1.43,-0.39,-0.02
6.190,1.56,-0.46,-0.05
6.225,1.70,-0.49,-0.10
6.226,1.84,-0.48,-0.14
6.227,2.00,-0.43,-0.18
6.227,2.19,-0.34,-0.23
6.227,2.43,-0.22,-0.28
6.228,2.72,-0.09,-0.32
6.228,3.03,0.01,-0.34
6.230,3.33,0.08,-0.34
6.235,3.57,0.17,-0.31
6.240,3.74,0.31,-0.25
6.246,3.84,0.48,-0.17
6.250,3.82,0.66,-0.17
6.255,3.68,0.80,-0.30
6.260,3.47,0.78,-0.48
6.265,3.24,0.55,-0.61
6.270,3.00,0.13,-0.72
6.275,2.76,-0.34,-0.84
6.288,2.49,-0.74,-1.02
6.289,2.22,-1.00,-1.22
6.290,1.97,-0.96,-1.38
6.295,1.78,-0.62,-1.44
6.328,1.63,-0.36,-1.44
6.329,1.53,-0.44,-1.39
6.329,1.49,-0.65,-1.29
6.330,1.47,-0.75,-1.21
6.330,1.41,-0.65,-1.20
6.330,1.28,-0.49,-1.24
6.330,1.09,-0.44,-1.29
6.335,0.81,-0.52,-1.33
6.340,0.46,-0.71,-1.35
6.345,0.09,-0.96,-1.36
6.350,-0.23,-1.16,-1.35
6.355,-0.47,-1.23,-1.29
6.360,-0.63,-1.14,-1.17
6.367,-0.72,-0.95,-1.05
6.370,-0.79,-0.78,-0.95
6.375,-0.84,-0.67,-0.88
6.386,-0.90,-0.60,-0.84
6.386,-0.97,-0.57,-0.82
6.390,-1.05,-0.56,-0.82
6.395,-1.16,-0.57,-0.82
6.401,-1.28,-0.59,-0.84
6.405,-1.40,-0.61,-0.86
6.410,-1.51,-0.64,-0.86
6.415,-1.59,-0.67,-0.85
6.421,-1.63,-0.67,-0.84
6.425,-1.65,-0.62,-0.79
6.430,-1.66,-0.54,-0.74
6.435,-1.66,-0.40,-0.67
6.440,-1.68,-0.24,-0.60
6.445,-1.71,-0.05,-0.50
6.450,-1.75,0.16,-0.39
6.455,-1.82,0.39,-0.28
6.460,-1.92,0.58,-0.14
6.472,-2.03,0.72,0.01
6.473,-2.16,0.84,0.16
6.475,-2.30,0.95,0.31
6.503,-2.43,1.05,0.45
6.504,-2.54,1.13,0.58
6.504,-2.62,1.22,0.67
6.504,-2.67,1.33,0.74
6.504,-2.69,1.48,0.80
6.505,-2.68,1.68,0.83
6.510,-2.64,1.88,0.84
6.515,-2.59,2.09,0.84
6.520,-2.54,2.29,0.84
6.525,-2.50,2.47,0.87
6.530,-2.49,2.66,0.93
6.535,-2.50,2.85,0.98
6.540,-2.53,3.01,1.03
6.545,-2.58,3.14,1.07
6.551,-2.62,3.26,1.10
6.555,-2.63,3.39,1.11
6.560,-2.63,3.50,1.11
6.572,-2.56,3.60,1.12
6.573,-2.25,3.56,1.13
6.575,-1.67,3.28,1.15
6.604,-1.02,2.76,1.30
6.605,-0.49,2.10,1.39
6.605,-0.13,1.33,1.26
6.605,0.06,0.49,0.90
6.605,0.10,-0.31,0.41
6.605,0.01,-0.94,-0.02
6.611,-0.18,-1.38,-0.27
6.617,-0.38,-1.71,-0.27
6.620,-0.51,-1.90,-0.13
6.625,-0.54,-1.94,0.01
6.631,-0.51,-1.76,0.04
6.635,-0.44,-1.43,-0.07
6.640,-0.35,-0.98,-0.25
6.646,-0.24,-0.51,-0.41
6.650,-0.10,-0.05,-0.48
6.655,0.08,0.41,-0.50
6.660,0.24,0.81,-0.50
6.665,0.36,1.15,-0.49
6.671,0.48,1.40,-0.52
6.676,0.57,1.53,-0.59
6.690,0.62,1.53,-0.66
6.691,0.60,1.43,-0.73
6.691,0.48,1.32,-0.80
6.695,0.25,1.29,-0.87
6.725,-0.09,1.28,-0.93
6.725,-0.49,1.19,-0.97
6.725,-0.82,1.03,-0.98
6.725,-0.96,0.83,-0.94
6.726,-0.90,0.57,-0.82
6.726,-0.69,0.33,-0.63
6.745,-0.42,0.43,-0.41
6.746,-0.18,0.82,-0.19
6.746,0.08,1.20,0.10
6.746,0.39,1.41,0.52
6.750,0.63,1.43,0.93
6.755,0.67,1.43,1.17
6.760,0.48,1.64,1.20
6.767,0.25,1.96,1.10
6.770,0.23,2.08,0.99
6.775,0.55,1.79,0.95
6.790,1.00,1.21,0.99
6.791,1.34,0.67,1.02
6.791,1.43,0.40,0.91
6.796,1.23,0.45,0.63
6.801,0.85,0.71,0.24
6.805,0.43,0.97,-0.15
6.810,0.06,1.20,-0.44
6.828,-0.19,1.34,-0.57
6.829,-0.36,1.46,-0.52
6.829,-0.45,1.60,-0.37
6.849,-0.50,1.69,-0.15
6.850,-0.53,1.68,0.10
6.850,-0.55,1.57,0.33
6.850,-0.60,1.39,0.50
6.850,-0.68,1.14,0.59
6.857,-0.77,0.85,0.60
6.859,-0.84,0.52,0.56
6.871,-0.88,0.18,0.51
6.871,-0.89,-0.15,0.47
6.875,-0.89,-0.46,0.43
6.892,-0.86,-0.69,0.39
6.893,-0.82,-0.85,0.33
6.893,-0.80,-0.92,0.27
6.895,-0.81,-0.92,0.22
6.917,-0.83,-0.88,0.18
6.918,-0.88,-0.84,0.15
6.918,-0.93,-0.78,0.14
6.918,-0.98,-0.70,0.14
6.920,-1.02,-0.62,0.14
6.925,-1.04,-0.53,0.14
6.931,-1.01,-0.47,0.15
6.935,-0.95,-0.43,0.16
6.940,-0.87,-0.39,0.17
6.945,-0.78,-0.36,0.18
6.950,-0.71,-0.34,0.19
6.955,-0.66,-0.32,0.22
6.960,-0.63,-0.30,0.27
6.970,-0.59,-0.27,0.33
6.970,-0.53,-0.23,0.38
6.975,-0.46,-0.19,0.44
6.993,-0.38,-0.14,0.48
6.993,-0.28,-0.08,0.52
6.993,-0.17,-0.02,0.54
6.995,-0.08,0.06,0.55
7.002,-0.01,0.14,0.54
7.005,0.03,0.20,0.52
7.010,0.06,0.24,0.48
7.015,0.10,0.20,0.43
7.021,0.15,0.05,0.38
7.026,0.22,-0.18,0.33
7.032,0.30,-0.47,0.26
7.035,0.37,-0.75,0.19
7.040,0.44,-1.01,0.11
7.045,0.53,-1.23,0.04
7.051,0.64,-1.38,-0.01
7.055,0.74,-1.44,-0.04
7.061,0.82,-1.42,-0.05
7.075,0.89,-1.34,-0.05
7.076,0.95,-1.22,-0.04
7.076,0.97,-1.07,-0.01
7.106,0.99,-0.92,0.03
7.106,0.98,-0.76,0.08
7.106,0.96,-0.62,0.13
7.107,0.94,-0.50,0.18
7.107,0.92,-0.42,0.22
7.107,0.93,-0.34,0.26
7.110,0.95,-0.30,0.29
7.115,0.98,-0.30,0.31
7.120,1.03,-0.37,0.32
7.125,1.09,-0.46,0.32
7.131,1.17,-0.57,0.30
7.136,1.26,-0.70,0.25
7.140,1.38,-0.83,0.17
7.145,1.55,-0.91,0.08
7.150,1.77,-0.95,-0.01
7.155,2.00,-0.95,-0.11
7.161,2.23,-0.95,-0.21
7.174,2.46,-0.96,-0.33
7.174,2.70,-1.04,-0.47
7.175,2.95,-1.17,-0.63
7.207,3.15,-1.34,-0.79
7.207,3.29,-1.41,-0.94
7.207,3.35,-1.33,-1.06
7.208,3.30,-1.09,-1.15
7.208,3.21,-0.68,-1.17
7.208,3.13,-0.18,-1.12
7.210,3.06,0.34,-1.04
7.215,3.00,0.76,-1.00
7.220,2.95,0.90,-1.03
7.225,2.88,0.81,-1.04
7.232,2.71,0.59,-0.97
7.235,2.45,0.26,-0.85
7.240,2.14,-0.02,-0.72
7.246,1.90,-0.07,-0.63
7.251,1.75,0.06,-0.62
7.256,1.66,0.17,-0.67
7.260,1.61,0.19,-0.74
7.271,1.52,0.09,-0.79
7.271,1.36,-0.09,-0.81
7.275,1.14,-0.28,-0.80
7.280,0.90,-0.44,-0.80
7.308,0.67,-0.50,-0.81
7.308,0.47,-0.47,-0.80
7.309,0.32,-0.40,-0.78
7.309,0.20,-0.36,-0.76
7.309,0.11,-0.39,-0.75
7.311,0.01,-0.49,-0.74
7.321,-0.09,-0.59,-0.75
7.322,-0.21,-0.70,-0.76
7.326,-0.34,-0.81,-0.79
7.332,-0.50,-0.91,-0.83
7.336,-0.66,-1.02,-0.87
7.340,-0.82,-1.12,-0.88
7.346,-0.98,-1.19,-0.87
7.352,-1.12,-1.23,-0.83
7.355,-1.26,-1.25,-0.76
7.360,-1.38,-1.27,-0.67
7.372,-1.48,-1.28,-0.57
7.372,-1.55,-1.27,-0.47
7.376,-1.61,-1.24,-0.35
7.399,-1.66,-1.16,-0.22
7.399,-1.70,-1.04,-0.08
7.400,-1.73,-0.89,0.06
7.400,-1.76,-0.71,0.19
7.401,-1.79,-0.52,0.33
7.406,-1.84,-0.34,0.45
7.411,-1.91,-0.15,0.57
7.416,-2.00,0.02,0.68
7.421,-2.12,0.18,0.79
7.426,-2.24,0.31,0.87
7.431,-2.38,0.43,0.94
7.436,-2.52,0.54,0.99
7.440,-2.64,0.66,1.02
7.445,-2.74,0.79,1.06
7.451,-2.79,0.89,1.10
7.455,-2.79,0.99,1.16
7.461,-2.79,1.15,1.23
7.469,-2.77,1.35,1.29
7.471,-2.73,1.58,1.33
7.475,-2.69,1.84,1.32
7.481,-2.65,2.12,1.28
7.486,-2.59,2.44,1.22
7.491,-2.54,2.77,1.14
7.495,-2.48,3.09,1.06
7.501,-2.42,3.36,0.98
7.505,-2.35,3.53,0.90
7.511,-2.26,3.53,0.79
7.515,-2.13,3.34,0.67
7.521,-1.92,2.96,0.58
7.525,-1.66,2.46,0.52
7.531,-1.35,1.86,0.47
7.536,-1.04,1.19,0.43
7.541,-0.78,0.46,0.38
7.546,-0.60,-0.26,0.31
7.551,-0.50,-0.91,0.27
7.556,-0.45,-1.32,0.27
7.561,-0.39,-1.42,0.27
7.571,-0.34,-1.35,0.24
7.572,-0.29,-1.23,0.17
7.576,-0.21,-1.05,0.10
7.604,-0.10,-0.83,0.06
7.605,0.04,-0.61,0.04
7.605,0.24,-0.40,0.03
7.605,0.48,-0.20,0.04
7.605,0.71,-0.03,0.04
7.605,0.90,0.11,0.02
7.611,1.10,0.23,-0.02
7.617,1.31,0.35,-0.07
7.621,1.48,0.46,-0.14
7.626,1.47,0.49,-0.26
7.632,1.19,0.55,-0.45
7.636,0.75,0.76,-0.70
7.641,0.28,0.98,-0.92
7.645,-0.19,1.09,-1.09
7.651,-0.79,1.19,-1.23
7.656,-1.40,1.34,-1.29
7.661,-1.49,1.75,-1.11
7.684,-0.83,2.48,-0.62
7.685,0.08,3.02,0.05
7.686,0.71,3.17,0.74
7.686,0.95,3.14,1.24
7.686,0.95,3.04,1.48
7.691,0.83,2.94,1.54
7.696,0.71,2.90,1.50
7.718,0.65,2.99,1.42
7.719,0.76,2.99,1.34
7.719,1.06,2.64,1.20
7.719,1.40,2.03,0.98
7.721,1.56,1.45,0.70
7.726,1.48,1.00,0.40
7.731,1.25,0.84,-0.01
7.753,0.91,1.02,-0.50
7.753,0.47,1.40,-0.93
7.753,0.00,1.80,-1.18
7.753,-0.40,2.13,-1.21
7.755,-0.68,2.32,-1.02
7.761,-0.86,2.38,-0.71
7.766,-0.96,2.33,-0.39
7.771,-1.00,2.12,-0.17
7.776,-1.01,1.79,-0.09
7.792,-1.04,1.37,-0.11
7.793,-1.07,0.91,-0.13
7.793,-1.11,0.49,-0.15
7.797,-1.15,0.13,-0.16
7.825,-1.19,-0.14,-0.17
7.825,-1.24,-0.29,-0.18
7.825,-1.29,-0.38,-0.17
7.825,-1.33,-0.42,-0.15
7.825,-1.33,-0.40,-0.10
7.826,-1.28,-0.32,-0.04
7.831,-1.22,-0.17,0.04
7.837,-1.15,-0.01,0.12
7.841,-1.05,0.17,0.20
7.846,-0.96,0.35,0.27
7.851,-0.86,0.52,0.33
7.856,-0.77,0.65,0.38
7.861,-0.70,0.73,0.43
7.872,-0.63,0.78,0.47
7.873,-0.55,0.81,0.50
7.875,-0.47,0.83,0.52
7.881,-0.40,0.81,0.51
7.885,-0.34,0.75,0.48
7.891,-0.31,0.63,0.45
7.895,-0.30,0.46,0.44
7.901,-0.31,0.28,0.44
7.906,-0.32,0.13,0.45
