time,wx,wy,wz
46.722,-1.48,-0.80,-1.63
46.727,-1.40,-0.79,-1.51
46.732,-1.30,-0.75,-1.37
46.737,-1.18,-0.71,-1.23
46.742,-1.08,-0.67,-1.09
46.747,-0.99,-0.62,-0.95
46.752,-0.93,-0.56,-0.81
46.757,-0.90,-0.51,-0.69
46.763,-0.89,-0.50,-0.58
46.767,-0.90,-0.49,-0.48
46.772,-0.93,-0.50,-0.37
46.780,-0.95,-0.50,-0.23
46.784,-0.97,-0.48,-0.07
46.786,-0.95,-0.43,0.09
46.809,-0.89,-0.36,0.23
46.809,-0.82,-0.29,0.34
46.810,-0.72,-0.20,0.43
46.810,-0.59,-0.10,0.50
46.812,-0.45,0.04,0.56
46.816,-0.29,0.22,0.62
46.822,-0.12,0.46,0.69
46.827,0.07,0.72,0.77
46.832,0.25,1.00,0.86
46.837,0.39,1.29,0.97
46.843,0.46,1.56,1.08
46.847,0.46,1.80,1.21
46.852,0.40,2.00,1.36
46.858,0.32,2.13,1.51
46.863,0.23,2.20,1.65
46.867,0.14,2.20,1.77
46.872,0.03,2.16,1.87
46.879,-0.08,2.05,1.96
46.882,-0.17,1.88,2.03
46.887,-0.19,1.66,2.06
46.895,-0.16,1.42,2.08
46.897,-0.12,1.23,2.07
46.902,-0.15,1.09,2.06
46.907,-0.27,0.97,2.06
46.912,-0.46,0.87,2.07
46.917,-0.69,0.83,2.10
46.922,-0.94,0.85,2.12
46.927,-1.21,0.91,2.15
46.932,-1.46,1.02,2.20
46.937,-1.66,1.19,2.27
46.945,-1.78,1.43,2.33
46.947,-1.79,1.71,2.38
46.952,-1.71,1.99,2.40
46.957,-1.57,2.24,2.41
46.962,-1.44,2.41,2.42
46.967,-1.33,2.47,2.39
46.972,-1.23,2.39,2.29
46.980,-1.15,2.18,2.14
46.982,-1.11,1.83,1.98
46.987,-1.12,1.37,1.81
47.006,-1.18,0.85,1.68
47.007,-1.27,0.32,1.59
47.007,-1.37,-0.18,1.53
47.007,-1.46,-0.60,1.49
47.018,-1.52,-0.91,1.47
47.018,-1.54,-1.13,1.47
47.023,-1.52,-1.28,1.49
47.028,-1.46,-1.37,1.51
47.032,-1.36,-1.35,1.53
47.037,-1.25,-1.19,1.55
47.044,-1.14,-0.92,1.58
47.047,-1.06,-0.56,1.64
47.052,-1.01,-0.17,1.75
47.057,-1.00,0.27,1.91
47.062,-1.00,0.72,2.08
47.067,-1.02,1.15,2.23
47.072,-1.06,1.49,2.33
47.080,-1.12,1.66,2.37
47.083,-1.20,1.68,2.32
47.087,-1.31,1.58,2.23
47.101,-1.42,1.40,2.11
47.101,-1.49,1.14,1.97
47.101,-1.51,0.83,1.82
47.106,-1.47,0.52,1.67
47.111,-1.37,0.24,1.53
47.117,-1.20,0.02,1.40
47.121,-0.97,-0.15,1.29
47.127,-0.71,-0.30,1.23
47.132,-0.42,-0.39,1.21
47.137,-0.13,-0.44,1.19
47.143,0.16,-0.50,1.17
47.147,0.43,-0.58,1.15
47.152,0.66,-0.67,1.12
47.157,0.83,-0.80,1.10
47.162,0.92,-0.98,1.07
47.167,0.93,-1.19,1.03
47.172,0.87,-1.41,0.97
47.180,0.78,-1.63,0.90
47.182,0.67,-1.81,0.82
47.187,0.58,-1.95,0.73
47.207,0.52,-2.06,0.63
47.207,0.53,-2.11,0.52
47.207,0.62,-2.07,0.40
47.208,0.84,-1.94,0.27
47.215,1.19,-1.79,0.12
47.217,1.66,-1.71,-0.09
47.222,2.20,-1.80,-0.33
47.227,2.76,-2.04,-0.61
47.232,3.28,-2.37,-0.89
47.237,3.68,-2.76,-1.18
47.243,3.95,-3.20,-1.49
47.247,4.07,-3.63,-1.82
47.252,4.07,-3.95,-2.14
47.258,3.97,-4.13,-2.45
47.263,3.79,-4.16,-2.73
47.268,3.56,-4.03,-2.99
47.273,3.28,-3.74,-3.18
47.287,2.97,-3.28,-3.27
47.287,2.65,-2.58,-3.29
47.288,2.33,-1.67,-3.22
47.322,2.03,-0.69,-3.08
47.323,1.74,0.19,-2.89
47.323,1.46,0.85,-2.67
47.323,1.18,1.26,-2.44
47.323,0.88,1.44,-2.23
47.323,0.60,1.42,-2.07
47.323,0.35,1.22,-1.96
47.330,0.13,0.86,-1.90
47.332,-0.07,0.33,-1.89
47.337,-0.22,-0.31,-1.93
47.343,-0.35,-1.00,-2.02
47.347,-0.48,-1.72,-2.13
47.352,-0.63,-2.39,-2.24
47.357,-0.81,-2.90,-2.34
47.363,-0.99,-3.23,-2.42
47.367,-1.16,-3.39,-2.48
47.372,-1.32,-3.43,-2.49
47.378,-1.47,-3.36,-2.45
47.383,-1.60,-3.18,-2.38
47.387,-1.70,-2.87,-2.28
47.393,-1.79,-2.46,-2.16
47.399,-1.86,-2.00,-2.03
47.402,-1.94,-1.51,-1.91
47.407,-2.01,-1.04,-1.81
47.418,-2.08,-0.61,-1.72
47.418,-2.11,-0.25,-1.66
47.422,-2.12,-0.00,-1.61
47.427,-2.09,0.15,-1.60
47.432,-2.01,0.25,-1.61
47.437,-1.89,0.32,-1.63
47.443,-1.72,0.38,-1.65
47.447,-1.52,0.42,-1.66
47.452,-1.30,0.41,-1.64
47.457,-1.09,0.41,-1.57
47.462,-0.91,0.44,-1.41
47.467,-0.80,0.55,-1.18
47.472,-0.76,0.70,-0.87
47.486,-0.80,0.85,-0.54
47.487,-0.89,0.99,-0.22
47.488,-1.02,1.13,0.08
47.493,-1.18,1.26,0.35
47.522,-1.33,1.37,0.59
47.522,-1.46,1.45,0.78
47.522,-1.54,1.48,0.94
47.523,-1.56,1.45,1.05
47.523,-1.49,1.37,1.11
47.523,-1.35,1.26,1.16
47.530,-1.19,1.12,1.25
47.532,-1.05,0.93,1.41
47.537,-0.95,0.71,1.62
47.542,-0.92,0.51,1.86
47.547,-0.97,0.37,2.08
47.552,-1.08,0.28,2.27
47.557,-1.24,0.20,2.42
47.562,-1.40,0.13,2.52
47.567,-1.53,0.08,2.57
47.572,-1.58,0.11,2.57
47.586,-1.55,0.20,2.53
47.587,-1.40,0.36,2.45
47.588,-1.14,0.61,2.35
47.629,-0.79,0.95,2.20
47.629,-0.42,1.34,2.04
47.630,-0.10,1.76,1.89
47.630,0.12,2.18,1.76
47.630,0.19,2.59,1.66
47.630,0.11,2.98,1.62
47.630,-0.12,3.33,1.64
47.630,-0.49,3.59,1.71
47.632,-0.92,3.77,1.89
47.637,-1.32,3.78,2.31
47.644,-1.74,3.50,2.36
47.648,-2.12,3.44,2.23
47.653,-2.38,3.39,2.17
47.657,-2.58,3.15,2.06
47.663,-2.73,2.89,1.96
47.668,-2.77,2.65,1.94
47.673,-2.69,2.34,1.95
47.683,-2.50,1.91,1.95
47.683,-2.26,1.35,1.92
47.687,-2.03,0.72,1.86
47.692,-1.85,0.08,1.79
47.713,-1.77,-0.52,1.75
47.714,-1.78,-1.06,1.74
47.714,-1.86,-1.56,1.75
47.714,-2.01,-2.02,1.78
47.717,-2.18,-2.42,1.84
47.723,-2.36,-2.77,1.90
47.728,-2.54,-3.04,1.95
47.732,-2.69,-3.19,1.99
47.737,-2.82,-3.29,2.01
47.743,-2.89,-3.31,2.01
47.748,-2.92,-3.25,2.00
47.753,-2.90,-3.08,1.97
47.758,-2.80,-2.82,1.90
47.763,-2.64,-2.47,1.79
47.768,-2.39,-2.03,1.65
47.773,-2.07,-1.54,1.48
47.787,-1.66,-1.05,1.27
47.788,-1.20,-0.58,1.02
47.788,-0.70,-0.14,0.75
47.793,-0.20,0.27,0.47
47.817,0.26,0.61,0.21
47.817,0.67,0.90,-0.00
47.817,1.01,1.14,-0.18
47.817,1.29,1.39,-0.33
47.818,1.53,1.63,-0.46
47.823,1.74,1.81,-0.57
47.828,1.92,1.90,-0.68
47.833,2.08,1.89,-0.78
47.838,2.21,1.79,-0.88
47.842,2.30,1.61,-0.99
47.847,2.37,1.35,-1.10
47.853,2.40,1.02,-1.23
47.857,2.40,0.64,-1.36
47.863,2.38,0.23,-1.49
47.868,2.35,-0.19,-1.61
47.872,2.30,-0.61,-1.72
47.882,2.28,-1.01,-1.81
47.883,2.27,-1.37,-1.88
47.887,2.28,-1.66,-1.93
47.892,2.32,-1.86,-1.98
47.907,2.38,-2.00,-2.03
47.908,2.48,-2.02,-2.06
47.908,2.62,-1.89,-2.07
47.919,2.84,-1.66,-2.05
47.919,3.14,-1.40,-2.03
47.923,3.51,-1.15,-2.02
47.932,3.95,-0.92,-2.04
47.933,4.45,-0.76,-2.08
47.938,4.97,-0.76,-2.15
47.943,5.48,-0.96,-2.26
47.948,5.94,-1.34,-2.42
47.953,6.32,-1.78,-2.64
47.958,6.58,-2.21,-2.89
47.963,6.65,-2.56,-3.13
47.968,6.48,-2.78,-3.31
47.973,6.04,-2.84,-3.44
47.987,5.41,-2.75,-3.52
47.988,4.74,-2.57,-3.58
47.988,4.18,-2.33,-3.66
47.993,3.77,-1.99,-3.75
48.027,3.43,-1.56,-3.79
48.028,3.11,-1.08,-3.72
48.028,2.78,-0.58,-3.54
48.028,2.42,-0.11,-3.28
48.029,2.06,0.31,-2.98
48.029,1.73,0.66,-2.67
48.029,1.44,0.93,-2.38
48.033,1.19,1.10,-2.12
48.038,0.97,1.17,-1.89
48.043,0.77,1.12,-1.70
48.047,0.59,0.95,-1.53
48.052,0.43,0.66,-1.38
48.058,0.28,0.29,-1.25
48.063,0.13,-0.11,-1.14
48.068,-0.02,-0.53,-1.05
48.073,-0.19,-0.93,-0.97
48.084,-0.36,-1.29,-0.89
48.085,-0.55,-1.60,-0.81
48.087,-0.75,-1.85,-0.72
48.092,-0.96,-2.02,-0.64
48.108,-1.17,-2.10,-0.55
48.108,-1.37,-2.10,-0.46
48.109,-1.54,-2.01,-0.38
48.120,-1.70,-1.84,-0.32
48.121,-1.84,-1.64,-0.28
48.123,-1.97,-1.39,-0.27
48.130,-2.08,-1.13,-0.26
48.133,-2.17,-0.89,-0.25
48.137,-2.23,-0.70,-0.23
48.143,-2.26,-0.58,-0.22
48.148,-2.26,-0.54,-0.22
48.152,-2.24,-0.54,-0.24
48.157,-2.18,-0.57,-0.26
48.163,-2.10,-0.60,-0.26
48.168,-2.00,-0.61,-0.25
48.173,-1.90,-0.63,-0.23
48.188,-1.78,-0.67,-0.21
48.188,-1.66,-0.70,-0.18
48.189,-1.53,-0.72,-0.16
48.193,-1.38,-0.72,-0.13
48.229,-1.24,-0.68,-0.08
48.229,-1.10,-0.58,-0.02
48.229,-0.99,-0.45,0.07
48.230,-0.90,-0.31,0.17
48.230,-0.85,-0.16,0.28
48.230,-0.80,0.01,0.38
48.230,-0.76,0.17,0.46
48.233,-0.70,0.31,0.51
48.238,-0.61,0.44,0.55
48.243,-0.52,0.54,0.56
48.248,-0.42,0.62,0.58
48.253,-0.32,0.67,0.59
48.258,-0.25,0.71,0.62
48.263,-0.21,0.76,0.65
48.268,-0.20,0.87,0.71
48.273,-0.23,1.04,0.80
48.288,-0.30,1.24,0.91
48.289,-0.41,1.48,1.04
48.289,-0.53,1.78,1.20
48.293,-0.65,2.12,1.36
48.324,-0.69,2.44,1.49
48.325,-0.65,2.60,1.57
48.325,-0.52,2.55,1.64
48.325,-0.36,2.35,1.69
48.325,-0.24,2.08,1.75
48.326,-0.23,1.81,1.80
48.331,-0.37,1.60,1.84
48.333,-0.71,1.47,1.88
48.338,-1.20,1.41,1.96
48.343,-1.76,1.38,2.08
48.348,-2.31,1.40,2.24
48.353,-2.82,1.46,2.44
48.358,-3.28,1.58,2.68
48.363,-3.71,1.79,2.92
48.368,-4.10,2.09,3.12
48.373,-4.39,2.43,3.28
48.388,-4.52,2.65,3.38
48.389,-4.44,2.68,3.40
48.389,-4.21,2.51,3.33
48.393,-3.90,2.17,3.18
48.429,-3.58,1.71,2.97
48.429,-3.29,1.19,2.73
48.429,-3.07,0.68,2.49
48.430,-2.92,0.19,2.28
48.430,-2.81,-0.22,2.09
48.430,-2.73,-0.56,1.96
48.430,-2.66,-0.80,1.89
48.433,-2.58,-0.93,1.85
48.438,-2.48,-0.96,1.84
48.443,-2.39,-0.87,1.85
48.448,-2.29,-0.68,1.87
48.453,-2.18,-0.40,1.86
48.458,-2.05,-0.08,1.86
48.463,-1.92,0.22,1.83
48.468,-1.82,0.44,1.81
48.473,-1.75,0.57,1.79
48.478,-1.74,0.61,1.77
48.485,-1.77,0.56,1.74
48.488,-1.83,0.43,1.70
48.494,-1.91,0.28,1.63
48.519,-1.99,0.12,1.54
48.520,-2.04,-0.04,1.43
48.520,-2.04,-0.19,1.31
48.520,-1.97,-0.33,1.18
48.520,-1.85,-0.45,1.04
48.523,-1.69,-0.54,0.90
48.528,-1.48,-0.58,0.77
48.533,-1.24,-0.58,0.64
48.538,-0.98,-0.52,0.52
48.543,-0.72,-0.43,0.40
48.548,-0.45,-0.34,0.30
48.553,-0.20,-0.26,0.22
48.558,0.03,-0.21,0.14
48.563,0.23,-0.20,0.07
48.568,0.42,-0.19,0.02
48.573,0.58,-0.22,-0.01
48.590,0.75,-0.30,-0.03
48.590,0.90,-0.44,-0.03
48.591,1.05,-0.59,-0.03
48.593,1.19,-0.74,-0.04
48.629,1.34,-0.90,-0.09
48.630,1.51,-1.11,-0.19
48.630,1.71,-1.34,-0.35
48.630,1.94,-1.55,-0.56
48.630,2.24,-1.75,-0.79
48.630,2.62,-2.00,-1.04
48.631,3.08,-2.28,-1.30
48.633,3.61,-2.59,-1.55
48.638,4.16,-2.88,-1.77
48.643,4.70,-3.14,-2.00
48.649,5.18,-3.36,-2.21
48.655,5.59,-3.55,-2.41
48.658,5.92,-3.69,-2.57
48.663,6.17,-3.81,-2.69
48.668,6.33,-3.91,-2.79
48.673,6.39,-3.91,-2.89
48.678,6.36,-3.77,-3.00
48.684,6.20,-3.49,-3.13
48.688,5.91,-3.07,-3.25
48.693,5.47,-2.47,-3.32
48.710,4.89,-1.63,-3.28
48.711,4.25,-0.66,-3.17
48.711,3.66,0.32,-3.04
48.718,3.19,1.29,-2.92
48.719,2.86,2.22,-2.79
48.723,2.58,3.05,-2.63
48.728,2.31,3.70,-2.41
48.733,2.01,4.07,-2.14
48.738,1.67,4.06,-1.83
48.743,1.31,3.65,-1.53
48.748,0.98,2.91,-1.30
48.753,0.67,1.91,-1.16
48.758,0.36,0.77,-1.05
48.763,0.02,-0.38,-0.97
48.768,-0.36,-1.43,-0.92
48.773,-0.74,-2.31,-0.90
48.779,-1.09,-3.02,-0.89
48.784,-1.42,-3.49,-0.88
48.789,-1.78,-3.69,-0.84
48.794,-2.12,-3.68,-0.76
48.807,-2.41,-3.50,-0.63
48.808,-2.66,-3.18,-0.50
48.809,-2.83,-2.76,-0.43
48.833,-2.93,-2.30,-0.39
48.833,-2.94,-1.81,-0.38
48.833,-2.89,-1.34,-0.39
48.834,-2.75,-0.92,-0.42
48.834,-2.55,-0.55,-0.47
48.838,-2.28,-0.24,-0.53
48.843,-1.97,-0.01,-0.60
48.849,-1.63,0.16,-0.67
48.853,-1.30,0.27,-0.74
48.858,-1.00,0.37,-0.80
48.864,-0.76,0.46,-0.88
48.868,-0.60,0.54,-0.95
48.873,-0.52,0.64,-0.99
48.878,-0.50,0.78,-1.00
48.886,-0.54,0.96,-0.98
48.888,-0.60,1.15,-0.92
48.893,-0.69,1.31,-0.83
48.915,-0.80,1.42,-0.72
48.916,-0.89,1.48,-0.62
48.916,-0.97,1.48,-0.54
48.916,-1.02,1.45,-0.48
48.918,-1.05,1.39,-0.44
48.923,-1.05,1.32,-0.40
48.928,-1.02,1.24,-0.36
48.933,-0.93,1.15,-0.33
48.938,-0.81,1.05,-0.29
48.943,-0.68,0.95,-0.24
48.948,-0.55,0.83,-0.17
48.953,-0.45,0.70,-0.06
48.958,-0.39,0.57,0.07
48.964,-0.35,0.46,0.22
48.968,-0.35,0.36,0.36
48.973,-0.37,0.28,0.47
48.978,-0.41,0.20,0.56
48.983,-0.47,0.11,0.62
48.988,-0.56,0.01,0.67
48.994,-0.68,-0.07,0.72
49.007,-0.85,-0.15,0.75
49.009,-1.06,-0.21,0.77
49.010,-1.28,-0.22,0.77
49.042,-1.48,-0.18,0.75
49.042,-1.64,-0.08,0.71
49.042,-1.72,0.11,0.66
49.042,-1.72,0.39,0.62
49.043,-1.65,0.74,0.63
49.043,-1.53,1.15,0.72
49.043,-1.42,1.59,0.90
49.054,-1.35,2.01,1.14
49.055,-1.36,2.41,1.41
49.061,-1.49,2.81,1.66
49.065,-1.78,3.21,1.83
49.068,-2.26,3.53,1.90
49.073,-2.88,3.74,1.89
49.079,-3.55,3.87,1.82
49.084,-4.18,4.01,1.72
49.089,-4.64,4.27,1.59
49.093,-4.80,4.70,1.44
49.101,-4.54,5.12,1.28
49.107,-3.88,5.25,1.13
49.110,-2.95,4.96,1.02
49.119,-1.93,4.40,0.94
49.119,-1.01,3.74,0.84
49.124,-0.30,3.09,0.72
49.128,0.18,2.47,0.61
49.133,0.45,1.89,0.53
49.138,0.57,1.35,0.49
49.143,0.60,0.92,0.49
49.148,0.57,0.65,0.51
49.153,0.51,0.51,0.54
49.158,0.43,0.49,0.57
49.164,0.33,0.59,0.57
49.169,0.21,0.77,0.54
49.174,0.09,1.00,0.49
49.179,-0.05,1.24,0.41
49.183,-0.19,1.47,0.30
49.188,-0.31,1.67,0.16
49.193,-0.42,1.82,-0.01
49.201,-0.51,1.85,-0.20
49.207,-0.59,1.80,-0.39
49.208,-0.67,1.70,-0.53
49.218,-0.72,1.58,-0.63
49.219,-0.73,1.45,-0.73
49.224,-0.70,1.28,-0.82
49.228,-0.66,1.08,-0.89
49.234,-0.60,0.86,-0.93
49.239,-0.54,0.62,-0.94
49.244,-0.47,0.37,-0.91
49.249,-0.39,0.12,-0.86
49.254,-0.29,-0.14,-0.78
49.259,-0.18,-0.41,-0.68
49.264,-0.07,-0.69,-0.58
49.268,0.06,-0.95,-0.46
49.274,0.19,-1.18,-0.36
49.279,0.32,-1.39,-0.28
49.287,0.45,-1.57,-0.23
49.289,0.58,-1.74,-0.21
49.294,0.71,-1.91,-0.21
49.322,0.83,-2.09,-0.21
49.323,0.92,-2.29,-0.21
49.323,0.98,-2.47,-0.23
49.323,1.03,-2.63,-0.25
49.323,1.08,-2.78,-0.28
49.324,1.14,-2.89,-0.31
49.329,1.22,-2.99,-0.33
49.334,1.32,-3.06,-0.37
49.339,1.44,-3.12,-0.41
49.343,1.60,-3.19,-0.45
49.348,1.79,-3.28,-0.50
49.353,2.01,-3.41,-0.55
49.358,2.27,-3.58,-0.57
49.365,2.54,-3.74,-0.59
49.369,2.80,-3.83,-0.60
49.374,3.04,-3.82,-0.61
49.379,3.26,-3.74,-0.62
49.384,3.47,-3.57,-0.64
49.389,3.69,-3.36,-0.67
49.394,3.95,-3.19,-0.75
49.407,4.29,-3.09,-0.92
49.408,4.70,-3.11,-1.19
49.409,5.12,-3.29,-1.54
49.447,5.49,-3.59,-1.92
49.447,5.76,-3.85,-2.28
49.447,5.84,-3.98,-2.59
49.447,5.72,-3.93,-2.84
49.448,5.36,-3.61,-3.01
49.448,4.80,-2.98,-3.12
49.448,4.17,-2.10,-3.14
49.449,3.60,-1.08,-3.09
49.454,3.19,-0.00,-2.98
49.459,2.94,0.99,-2.78
49.464,2.77,1.75,-2.51
49.469,2.66,2.25,-2.21
49.474,2.60,2.51,-1.95
49.479,2.58,2.57,-1.76
49.486,2.60,2.40,-1.63
49.489,2.62,2.01,-1.53
49.494,2.60,1.48,-1.45
49.515,2.53,0.93,-1.37
49.516,2.40,0.43,-1.30
49.516,2.25,0.03,-1.22
49.516,2.08,-0.27,-1.16
49.519,1.90,-0.44,-1.08
49.524,1.72,-0.51,-1.00
49.529,1.53,-0.46,-0.90
49.534,1.34,-0.32,-0.79
49.539,1.16,-0.11,-0.69
49.544,0.98,0.13,-0.61
49.549,0.80,0.38,-0.55
49.554,0.62,0.62,-0.51
49.559,0.44,0.84,-0.50
49.566,0.27,1.03,-0.49
49.569,0.11,1.18,-0.49
49.575,-0.02,1.29,-0.48
49.579,-0.12,1.37,-0.47
49.585,-0.22,1.39,-0.44
49.589,-0.32,1.36,-0.41
49.594,-0.43,1.28,-0.37
49.609,-0.55,1.12,-0.33
49.609,-0.68,0.89,-0.30
49.610,-0.82,0.63,-0.27
49.614,-0.96,0.32,-0.25
49.650,-1.09,-0.02,-0.24
49.650,-1.21,-0.35,-0.23
49.650,-1.32,-0.68,-0.21
49.650,-1.42,-0.98,-0.18
49.651,-1.50,-1.25,-0.13
49.651,-1.57,-1.48,-0.06
49.651,-1.63,-1.65,0.02
49.654,-1.67,-1.74,0.10
49.659,-1.70,-1.76,0.18
49.666,-1.73,-1.73,0.26
49.670,-1.74,-1.66,0.33
49.674,-1.74,-1.57,0.38
49.679,-1.72,-1.46,0.39
49.684,-1.66,-1.36,0.37
49.689,-1.60,-1.27,0.34
49.694,-1.53,-1.17,0.29
49.705,-1.47,-1.03,0.26
49.706,-1.41,-0.88,0.27
49.708,-1.35,-0.70,0.33
49.714,-1.29,-0.48,0.44
49.734,-1.26,-0.20,0.61
49.735,-1.27,0.17,0.81
49.735,-1.32,0.61,1.05
49.735,-1.38,1.07,1.32
49.739,-1.46,1.47,1.58
49.744,-1.52,1.75,1.81
49.754,-1.57,1.89,1.99
49.755,-1.59,1.86,2.11
49.759,-1.62,1.70,2.18
49.765,-1.68,1.43,2.19
49.775,-1.81,1.11,2.17
49.776,-2.04,0.82,2.15
49.779,-2.36,0.61,2.16
49.796,-2.71,0.44,2.21
49.797,-3.00,0.33,2.30
49.797,-3.18,0.33,2.41
49.809,-3.28,0.50,2.55
49.810,-3.30,0.84,2.71
49.811,-3.25,1.27,2.84
49.817,-3.11,1.69,2.92
49.820,-2.86,2.01,2.93
49.825,-2.53,2.20,2.86
49.829,-2.15,2.27,2.68
49.861,-1.78,2.21,2.45
49.861,-1.48,2.04,2.19
49.861,-1.25,1.86,1.93
49.861,-1.08,1.71,1.69
49.862,-0.97,1.60,1.48
49.862,-0.93,1.51,1.32
49.865,-0.92,1.44,1.20
49.872,-0.95,1.42,1.11
49.874,-1.00,1.47,1.04
49.880,-1.08,1.58,0.99
49.885,-1.17,1.78,0.98
49.889,-1.28,2.03,0.98
49.895,-1.38,2.31,0.98
49.906,-1.48,2.60,0.97
49.906,-1.58,2.87,0.94
49.910,-1.67,3.12,0.89
49.914,-1.75,3.31,0.82
49.934,-1.82,3.43,0.75
49.935,-1.88,3.48,0.68
49.935,-1.91,3.48,0.60
49.935,-1.93,3.44,0.53
49.940,-1.92,3.35,0.47
49.944,-1.91,3.23,0.40
49.949,-1.87,3.09,0.33
49.954,-1.81,2.91,0.25
49.960,-1.72,2.68,0.18
49.965,-1.61,2.43,0.11
49.969,-1.49,2.14,0.05
49.975,-1.35,1.81,0.00
49.980,-1.20,1.44,-0.04
49.989,-1.03,1.00,-0.07
49.989,-0.86,0.52,-0.08
49.994,-0.68,0.05,-0.08
50.020,-0.49,-0.42,-0.07
50.020,-0.29,-0.86,-0.08
50.020,-0.06,-1.28,-0.12
50.021,0.18,-1.69,-0.21
50.021,0.42,-2.10,-0.33
50.024,0.64,-2.53,-0.47
50.029,0.82,-3.00,-0.62
50.035,0.95,-3.52,-0.77
50.039,1.02,-4.04,-0.91
50.044,1.02,-4.53,-1.05
50.050,0.98,-4.94,-1.16
50.055,0.94,-5.27,-1.21
50.059,0.93,-5.55,-1.20
50.064,0.95,-5.73,-1.10
50.069,1.02,-5.70,-0.95
50.074,1.18,-5.38,-0.75
50.079,1.46,-4.78,-0.56
50.088,1.86,-3.99,-0.44
50.089,2.38,-3.16,-0.41
50.094,3.02,-2.43,-0.47
50.106,3.71,-1.93,-0.61
50.107,4.37,-1.67,-0.83
50.109,4.90,-1.55,-1.13
50.114,5.25,-1.47,-1.47
50.119,5.45,-1.46,-1.78
50.124,5.54,-1.51,-2.05
50.129,5.52,-1.56,-2.29
50.134,5.34,-1.51,-2.46
50.139,5.03,-1.34,-2.54
50.144,4.68,-1.08,-2.54
50.149,4.35,-0.78,-2.46
50.155,4.08,-0.45,-2.31
50.159,3.84,-0.15,-2.07
50.165,3.61,0.04,-1.78
50.170,3.39,0.09,-1.51
50.175,3.18,0.01,-1.29
50.180,3.01,-0.19,-1.14
50.192,2.86,-0.49,-1.06
50.193,2.73,-0.83,-1.03
50.196,2.58,-1.16,-1.06
50.199,2.40,-1.46,-1.10
50.224,2.19,-1.71,-1.17
50.225,1.98,-1.86,-1.25
50.225,1.77,-1.90,-1.33
50.225,1.58,-1.80,-1.39
50.225,1.40,-1.54,-1.44
50.229,1.23,-1.16,-1.45
50.234,1.08,-0.71,-1.43
50.239,0.96,-0.24,-1.40
50.244,0.87,0.23,-1.38
50.251,0.81,0.69,-1.37
50.254,0.77,1.08,-1.38
50.260,0.72,1.39,-1.40
50.265,0.67,1.62,-1.41
50.269,0.61,1.78,-1.44
50.275,0.55,1.88,-1.48
50.280,0.48,1.90,-1.52
50.294,0.38,1.83,-1.57
50.294,0.25,1.68,-1.60
50.295,0.09,1.46,-1.61
50.330,-0.09,1.22,-1.58
50.331,-0.27,0.97,-1.54
50.331,-0.42,0.73,-1.47
50.331,-0.55,0.50,-1.38
50.331,-0.64,0.28,-1.30
50.331,-0.69,0.11,-1.22
50.331,-0.70,-0.01,-1.14
50.337,-0.69,-0.07,-1.06
50.340,-0.66,-0.07,-0.97
50.345,-0.61,-0.04,-0.86
50.350,-0.55,-0.00,-0.75
50.355,-0.48,0.03,-0.65
50.360,-0.40,0.08,-0.56
50.365,-0.33,0.14,-0.49
50.370,-0.26,0.17,-0.43
50.376,-0.21,0.17,-0.39
50.380,-0.18,0.12,-0.35
50.394,-0.20,0.04,-0.30
50.395,-0.26,-0.09,-0.26
50.395,-0.37,-0.24,-0.22
50.431,-0.53,-0.41,-0.16
50.432,-0.73,-0.59,-0.09
50.432,-0.96,-0.74,0.03
50.432,-1.24,-0.85,0.17
50.432,-1.52,-0.89,0.35
50.432,-1.79,-0.86,0.55
50.433,-2.01,-0.72,0.75
50.438,-2.18,-0.44,0.95
50.440,-2.31,-0.01,1.15
50.444,-2.39,0.57,1.37
50.450,-2.43,1.27,1.59
50.454,-2.40,2.00,1.81
50.459,-2.27,2.62,2.01
50.465,-2.05,3.05,2.16
50.470,-1.75,3.18,2.25
50.475,-1.45,2.96,2.29
50.480,-1.25,2.50,2.29
50.489,-1.29,1.88,2.26
50.490,-1.62,1.20,2.23
50.494,-2.22,0.55,2.18
50.499,-2.93,-0.04,2.14
50.518,-3.58,-0.53,2.13
50.519,-4.04,-0.85,2.20
50.519,-4.26,-0.95,2.35
50.520,-4.27,-0.84,2.56
50.525,-4.12,-0.56,2.77
50.529,-3.88,-0.21,2.92
50.535,-3.57,0.14,2.98
50.540,-3.22,0.47,2.92
50.545,-2.83,0.71,2.76
50.551,-2.42,0.83,2.52
50.555,-2.02,0.84,2.26
50.560,-1.65,0.80,2.01
50.565,-1.32,0.75,1.78
50.571,-1.04,0.68,1.60
50.575,-0.84,0.60,1.46
50.581,-0.70,0.55,1.37
50.599,-0.63,0.57,1.31
50.600,-0.60,0.64,1.27
50.601,-0.62,0.75,1.26
50.601,-0.68,0.88,1.24
50.659,-0.78,1.03,1.22
50.660,-0.88,1.18,1.19
50.660,-0.97,1.34,1.16
50.660,-1.03,1.52,1.11
50.660,-1.06,1.68,1.03
50.661,-1.05,1.82,0.94
50.661,-1.01,1.93,0.84
50.661,-0.94,1.99,0.73
50.661,-0.86,1.98,0.62
50.661,-0.79,1.91,0.50
50.661,-0.72,1.79,0.40
50.661,-0.66,1.62,0.30
50.665,-0.61,1.43,0.22
50.670,-0.55,1.24,0.15
50.675,-0.49,1.03,0.11
50.680,-0.42,0.81,0.09
50.685,-0.35,0.59,0.07
